1898		583
1899		555
1900		572
1901		545
1902		558
1903		513
1904		573
1905		558
1906		511
1907		575
1908		541
1909		533
1910		541
1911		541
1912		537
1913		586
1914		501
1915		551
1916		543
1917		571
1918		541
1919		534
1920		561
1921		558
1922		533
1923		553
1924		519
1925		520
1926		569
1927		568
1928		481
1929		517
1930		532
1931		524
1932		534
1933		546
1934		519
1935		545
1936		499
1937		544
1938		549
1939		529
1940		548
1941		546
1942		517
1943		511
1944		514
1945		538
1946		520
1947		513
1948		528
1949		551
1950		504
1951		501
1952		518
1953		529
1954		567
1955		489
1956		518
1957		515
1958		518
1959		535
1960		496
1961		552
1962		547
1963		508
1964		515
1965		519
1966		515
1967		543
1968		540
1969		534
1970		516
1971		514
1972		512
1973		487
1974		479
1975		515
1976		507
1977		521
1978		519
1979		529
1980		518
1981		519
1982		518
1983		493
1984		496
1985		505
1986		497
1987		532
1988		476
1989		478
1990		513
1991		517
1992		530
1993		523
1994		511
1995		500
1996		509
1997		523
1998		459
1999		502
2000		486
2001		486
2002		508
2003		510
2004		539
2005		465
2006		517
2007		517
2008		513
2009		485
2010		503
2011		535
2012		478
2013		525
2014		472
2015		482
2016		484
2017		501
2018		503
2019		496
2020		527
2021		467
2022		526
2023		553
2024		494
2025		500
2026		507
2027		534
2028		507
2029		495
2030		556
2031		493
2032		449
2033		495
2034		513
2035		468
2036		499
2037		506
2038		471
2039		487
2040		480
2041		465
2042		481
2043		516
2044		505
2045		502
2046		466
2047		487
2048		538
2049		487
2050		494
2051		460
2052		503
2053		485
2054		470
2055		528
2056		463
2057		497
2058		483
2059		507
2060		455
2061		520
2062		468
2063		462
2064		448
2065		457
2066		468
2067		452
2068		468
2069		471
2070		454
2071		473
2072		456
2073		457
2074		486
2075		482
2076		482
2077		473
2078		470
2079		466
2080		464
2081		504
2082		482
2083		481
2084		464
2085		466
2086		459
2087		453
2088		477
2089		477
2090		441
2091		498
2092		443
2093		471
2094		504
2095		461
2096		439
2097		453
2098		481
2099		443
2100		453
2101		494
2102		452
2103		463
2104		394
2105		470
2106		439
2107		448
2108		457
2109		479
2110		467
2111		483
2112		437
2113		481
2114		463
2115		472
2116		483
2117		442
2118		444
2119		444
2120		429
2121		488
2122		468
2123		457
2124		441
2125		458
2126		468
2127		437
2128		455
2129		459
2130		443
2131		443
2132		418
2133		419
2134		428
2135		422
2136		441
2137		448
2138		468
2139		431
2140		475
2141		467
2142		431
2143		400
2144		487
2145		431
2146		482
2147		423
2148		467
2149		447
2150		418
2151		427
2152		452
2153		470
2154		433
2155		445
2156		411
2157		448
2158		435
2159		431
2160		483
2161		429
2162		403
2163		420
2164		434
2165		443
2166		452
2167		439
2168		400
2169		424
2170		419
2171		430
2172		432
2173		454
2174		457
2175		453
2176		412
2177		422
2178		481
2179		410
2180		440
2181		437
2182		408
2183		481
2184		431
2185		441
2186		437
2187		468
2188		373
