210	950	4372	20	 011510 	
211	950	4155	20	 011530 	
212	950	4237	20	 011550 	
213	950	4267	20	 011611 	
214	950	4241	20	 011631 	
215	950	4218	20	 011651 	
216	950	4228	20	 011712 	
217	950	4432	20	 011732 	
218	950	4239	20	 011752 	
219	950	4208	20	 011813 	
220	950	4205	20	 011833 	
221	950	4264	20	 011853 	
222	950	4298	20	 011914 	
223	950	4261	20	 011934 	
224	950	4337	20	 011954 	
225	950	4313	20	 012015 	
226	950	4190	20	 012035 	
227	950	4209	20	 012055 	
228	950	4286	20	 012115 	
229	950	4347	20	 012136 	
230	950	4330	20	 012156 	
231	950	4284	20	 012216 	
232	950	4305	20	 012237 	
233	950	4204	20	 012257 	
234	950	4176	20	 012317 	
235	950	4250	20	 012338 	
236	950	4334	20	 012358 	
237	950	4315	20	 012418 	
238	950	4305	20	 012438 	
239	950	4226	20	 012459 	
240	950	4253	20	 012519 	
241	950	4299	20	 012539 	
242	950	4295	20	 012600 	
243	950	4247	20	 012620 	
244	950	4263	20	 012640 	
245	950	4108	20	 012701 	
246	950	4275	20	 012721 	
247	950	4344	20	 012741 	
248	950	4294	20	 012801 	
249	950	4323	20	 012822 	
250	950	4230	20	 012842 	
251	950	4367	20	 012902 	
252	950	4258	20	 012923 	
253	950	4308	20	 012943 	
254	950	4262	20	 013003 	
255	950	4218	20	 013024 	
256	950	4265	20	 013044 	
257	950	4181	20	 013104 	
258	950	4298	20	 013125 	
259	950	4244	20	 013145 	
260	950	4293	20	 013205 	
261	950	4298	20	 013226 	
262	950	4255	20	 013246 	
263	950	4264	20	 013306 	
264	950	4352	20	 013326 	
265	950	4287	20	 013347 	
266	950	4359	20	 013407 	
267	950	4293	20	 013427 	
268	950	4307	20	 013448 	
269	950	4320	20	 013508 	
270	950	4231	20	 013528 	
271	950	4319	20	 013549 	
272	950	4298	20	 013609 	
273	950	4346	20	 013629 	
274	950	4306	20	 013650 	
275	950	4383	20	 013710 	
276	950	4267	20	 013730 	
277	950	4322	20	 013750 	
278	950	4228	20	 013811 	
279	950	4370	20	 013831 	
280	950	4371	20	 013851 	
281	950	4486	20	 013911 	
282	950	4281	20	 013932 	
283	950	4225	20	 013952 	
284	950	4356	20	 014012 	
285	950	4363	20	 014033 	
286	950	4251	20	 014053 	
287	950	4217	20	 014113 	
288	950	4224	20	 014134 	
289	950	4251	20	 014154 	
290	950	4287	20	 014214 	
291	950	4251	20	 014234 	
292	950	4356	20	 014255 	
293	950	4273	20	 014315 	
294	950	4307	20	 014335 	
295	950	4295	20	 014356 	
296	950	4206	20	 014416 	
297	950	4252	20	 014436 	
